PO_post_type,PO_number_comments,PO_numbr_likes,Year,Month,PO_hashtag,PO_tag_accounts,PO_description_Emoji,PO_description_Language_Freq,PO_clean_text,PO_Hobby,PO_Skincare_Treatment,PO_Work_Event,PO_Fitness,PO_Lifestyle_Health,PO_Shop_Business_Advertisement,PO_Beauty_Makeup,PO_Travel_Celebrations,PO_Food,PO_Life_Happiness,PO_dominant_topic,PO_neg,PO_neu,PO_pos,PO_compound,PRO_n_posts,PRO_followers,PRO_following,PRO_is_business_account,PRO_hashtag,PRO_tag_accounts,PRO_description_Emoji,PRO_description_Language_Freq,PRO_clean_text,PRO_neg,PRO_neu,PRO_pos,PRO_compound,LOC_aj_exact_city_match,LOC_aj_exact_country_match,LOC_lat,LOC_lng,neu,LOC_cd_Freq,LOC_slug_Freq,points,points_C,y_likes_pred,y_comments_pred
1,1.0,17.0,2020,8,26.0,1.0,1.0,183.0,32.0,0.02,0.02,0.43,0.02,0.02,0.02,0.02,0.02,0.02,0.44,8,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,26.0,1.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,51.0,1.0
1,1.0,17.0,2021,7,17.0,4.0,1.0,183.0,28.0,0.03,0.03,0.03,0.03,0.35,0.03,0.03,0.03,0.03,0.38,8,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,17.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,43.0,1.0
8,2.0,17.0,2022,8,27.0,4.0,1.0,183.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.47,0.0,0.18,4,0.0,0.94,0.06,0.4019,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,68.0,1.0
1,2.0,17.0,2021,9,27.0,4.0,1.0,183.0,29.0,0.01,0.01,0.01,0.01,0.01,0.01,0.37,0.41,0.01,0.14,4,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,58.0,1.0
1,0.0,17.0,2021,7,27.0,4.0,1.0,183.0,32.0,0.02,0.02,0.82,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,51.0,1.0
2,2.0,17.0,2021,9,27.0,4.0,1.0,183.0,32.0,0.05,0.05,0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05,2,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,63.0,1.0
1,2.0,17.0,2021,10,27.0,4.0,1.0,183.0,32.0,0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1,0.0,0.919,0.081,0.4588,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,53.0,1.0
1,2.0,17.0,2021,9,27.0,4.0,1.0,183.0,31.0,0.03,0.03,0.7,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1,0.0,0.845,0.155,0.6369,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,55.0,1.0
1,0.0,17.0,2022,4,10.0,0.0,1.0,183.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.41,0.06,0.06,6,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,10.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,29.0,1.0
1,1.0,17.0,2021,7,17.0,4.0,1.0,183.0,25.0,0.01,0.01,0.01,0.01,0.01,0.01,0.35,0.34,0.01,0.23,6,0.0,0.87,0.13,0.5574,239.0,157.0,193.0,0,17.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,45.0,1.0
1,2.0,17.0,2021,9,27.0,4.0,1.0,183.0,32.0,0.01,0.01,0.09,0.01,0.01,0.01,0.36,0.46,0.01,0.06,4,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,59.0,1.0
1,2.0,17.0,2021,11,27.0,4.0,1.0,183.0,32.0,0.01,0.01,0.4,0.01,0.28,0.01,0.01,0.01,0.24,0.01,1,0.0,0.836,0.164,0.6369,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,54.0,1.0
1,1.0,17.0,2021,2,0.0,3.0,1.0,183.0,6.0,0.01,0.01,0.87,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,0.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,1.0
1,2.0,17.0,2021,8,27.0,4.0,1.0,183.0,28.0,0.03,0.4,0.03,0.03,0.4,0.03,0.03,0.03,0.03,0.03,7,0.0,0.909,0.091,0.4019,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,51.0,1.0
1,2.0,17.0,2021,8,27.0,4.0,1.0,183.0,27.0,0.0,0.0,0.0,0.06,0.0,0.0,0.37,0.46,0.0,0.08,4,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,57.0,1.0
1,0.0,17.0,2021,11,27.0,4.0,1.0,183.0,32.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.7,0.03,0,0.0,0.881,0.119,0.6369,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,54.0,1.0
1,0.0,17.0,2021,7,0.0,3.0,1.0,183.0,5.0,0.01,0.01,0.9,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,0.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,1.0
1,2.0,17.0,2021,5,0.0,3.0,1.0,183.0,17.0,0.18,0.02,0.56,0.02,0.02,0.02,0.02,0.14,0.02,0.02,1,0.0,0.792,0.208,0.6369,239.0,157.0,193.0,0,0.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,1.0
1,2.0,17.0,2021,8,27.0,4.0,1.0,183.0,29.0,0.02,0.02,0.45,0.02,0.42,0.02,0.02,0.02,0.02,0.02,1,0.0,0.918,0.082,0.3612,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,51.0,1.0
8,2.0,17.0,2021,8,27.0,4.0,1.0,183.0,28.0,0.03,0.03,0.7,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1,0.0,0.903,0.097,0.4404,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,61.0,1.0
1,2.0,17.0,2022,8,27.0,4.0,1.0,183.0,32.0,0.05,0.05,0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05,2,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,52.0,1.0
8,2.0,17.0,2022,2,9.0,3.0,1.0,183.0,17.0,0.01,0.01,0.01,0.01,0.01,0.01,0.35,0.48,0.01,0.13,4,0.0,0.792,0.208,0.6369,239.0,157.0,193.0,0,9.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,30.0,1.0
1,2.0,17.0,2022,2,27.0,4.0,1.0,183.0,30.0,0.05,0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05,3,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,52.0,1.0
1,0.0,17.0,2021,7,17.0,4.0,1.0,183.0,25.0,0.01,0.01,0.65,0.01,0.01,0.01,0.01,0.01,0.31,0.01,1,0.0,0.914,0.0,-0.3089,239.0,157.0,193.0,0,17.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,63.0,1.0
1,2.0,17.0,2021,9,27.0,4.0,1.0,183.0,31.0,0.02,0.02,0.02,0.85,0.02,0.02,0.02,0.02,0.02,0.02,3,0.0,0.901,0.099,0.5106,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,54.0,1.0
1,2.0,17.0,2022,12,27.0,4.0,1.0,183.0,32.0,0.01,0.01,0.01,0.01,0.01,0.01,0.37,0.48,0.01,0.12,4,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,59.0,1.0
1,2.0,17.0,2022,2,27.0,4.0,1.0,183.0,32.0,0.02,0.02,0.02,0.22,0.02,0.02,0.02,0.62,0.02,0.02,4,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,57.0,1.0
1,1.0,17.0,2022,4,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.46,0.0,0.22,4,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,0.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,1.0
1,1.0,17.0,2021,3,0.0,3.0,1.0,183.0,11.0,0.01,0.01,0.78,0.01,0.15,0.01,0.01,0.01,0.01,0.01,1,0.0,0.514,0.206,-0.0433,239.0,157.0,193.0,0,0.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,1.0
2,0.0,17.0,2021,7,17.0,4.0,1.0,183.0,22.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.7,8,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,17.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,56.0,1.0
1,0.0,17.0,2023,3,0.0,0.0,1.0,183.0,5.0,0.01,0.01,0.26,0.01,0.01,0.01,0.27,0.3,0.01,0.12,4,0.0,0.667,0.0,-0.25,239.0,157.0,193.0,0,0.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,1.0
1,2.0,16.0,2022,7,27.0,4.0,1.0,183.0,31.0,0.01,0.01,0.9,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,52.0,1.0
2,2.0,16.0,2021,9,27.0,4.0,1.0,183.0,32.0,0.01,0.01,0.01,0.01,0.01,0.01,0.36,0.48,0.07,0.06,4,0.0,0.912,0.088,0.6369,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,69.0,1.0
1,2.0,16.0,2022,1,27.0,4.0,1.0,183.0,31.0,0.02,0.02,0.82,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,0.0,0.885,0.115,0.5994,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,53.0,1.0
2,0.0,16.0,2021,7,17.0,4.0,1.0,183.0,18.0,0.01,0.01,0.62,0.01,0.01,0.01,0.01,0.01,0.01,0.29,1,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,17.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,55.0,1.0
8,0.0,16.0,2021,11,27.0,4.0,1.0,183.0,32.0,0.0,0.0,0.0,0.0,0.08,0.0,0.35,0.47,0.0,0.07,4,0.0,0.907,0.093,0.5106,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,70.0,1.0
8,0.0,16.0,2021,8,27.0,4.0,1.0,183.0,30.0,0.01,0.01,0.32,0.33,0.01,0.01,0.01,0.01,0.01,0.29,3,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,62.0,1.0
1,0.0,16.0,2020,8,2.0,0.0,1.0,2.0,5.0,0.03,0.03,0.03,0.03,0.38,0.03,0.36,0.03,0.03,0.03,2,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,2.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,1.0
1,0.0,16.0,2020,8,2.0,0.0,1.0,183.0,11.0,0.5,0.03,0.03,0.03,0.3,0.03,0.03,0.03,0.03,0.03,5,0.0,0.781,0.0,-0.4215,239.0,157.0,193.0,0,2.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,1.0
1,2.0,15.0,2021,9,27.0,4.0,1.0,183.0,32.0,0.03,0.03,0.22,0.03,0.03,0.03,0.03,0.58,0.03,0.03,4,0.0,0.917,0.083,0.4215,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,59.0,1.0
2,2.0,15.0,2021,9,27.0,4.0,1.0,183.0,32.0,0.02,0.02,0.62,0.25,0.02,0.02,0.02,0.02,0.02,0.02,1,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,63.0,1.0
1,2.0,15.0,2021,9,27.0,4.0,1.0,183.0,30.0,0.01,0.01,0.89,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,0.0,0.912,0.088,0.4215,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,53.0,1.0
1,2.0,15.0,2021,9,27.0,4.0,1.0,183.0,32.0,0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,53.0,1.0
1,2.0,15.0,2021,9,27.0,4.0,1.0,183.0,29.0,0.01,0.01,0.01,0.01,0.01,0.01,0.39,0.51,0.01,0.07,4,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,58.0,1.0
2,1.0,15.0,2021,8,27.0,4.0,1.0,5.0,29.0,0.01,0.01,0.01,0.01,0.01,0.01,0.3,0.53,0.01,0.11,4,0.0,0.921,0.079,0.34,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,67.0,1.0
8,1.0,15.0,2020,9,2.0,3.0,1.0,24.0,6.0,0.01,0.01,0.01,0.01,0.01,0.01,0.35,0.48,0.01,0.14,4,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,2.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,22.0,1.0
1,0.0,15.0,2023,4,0.0,0.0,1.0,183.0,5.0,0.0,0.0,0.0,0.0,0.0,0.07,0.39,0.43,0.0,0.09,4,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,0.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,1.0
1,0.0,15.0,2022,5,0.0,0.0,1.0,183.0,6.0,0.01,0.01,0.01,0.01,0.01,0.01,0.37,0.41,0.01,0.14,4,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,0.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,1.0
1,0.0,15.0,2022,4,0.0,0.0,1.0,183.0,4.0,0.03,0.03,0.54,0.03,0.03,0.03,0.03,0.26,0.03,0.03,1,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,0.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,1.0
8,0.0,15.0,2022,2,5.0,3.0,1.0,183.0,8.0,0.01,0.01,0.01,0.01,0.01,0.01,0.37,0.47,0.01,0.12,4,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,5.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.0,1.0
1,0.0,15.0,2021,9,27.0,4.0,1.0,183.0,28.0,0.0,0.0,0.2,0.11,0.0,0.0,0.28,0.32,0.04,0.03,4,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,56.0,1.0
8,0.0,15.0,2021,5,0.0,3.0,1.0,183.0,9.0,0.01,0.01,0.01,0.01,0.01,0.01,0.36,0.54,0.01,0.06,4,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,0.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,1.0
2,1.0,14.0,2021,10,27.0,4.0,1.0,183.0,26.0,0.01,0.01,0.01,0.01,0.01,0.01,0.31,0.37,0.01,0.26,4,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,67.0,1.0
2,1.0,14.0,2022,8,27.0,4.0,1.0,183.0,32.0,0.01,0.01,0.01,0.01,0.01,0.15,0.18,0.42,0.01,0.2,4,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,68.0,1.0
1,0.0,14.0,2022,1,27.0,4.0,1.0,183.0,32.0,0.01,0.01,0.01,0.01,0.01,0.01,0.38,0.51,0.01,0.07,4,0.0,0.942,0.0,-0.2732,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,78.0,1.0
1,0.0,14.0,2021,2,0.0,3.0,1.0,24.0,14.0,0.01,0.01,0.01,0.01,0.01,0.01,0.44,0.37,0.01,0.12,6,0.0,0.621,0.118,-0.0772,239.0,157.0,193.0,0,0.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,1.0
